,Unnamed: 0,user.id,create_at,text,Movie,sentiment_score,neg,neu,pos,compound
146,26262,1.4e+18,12/20/21,Assistir #SpiderManNoWayHome da forma mais segura e legal q conhe�o dentro do meu carrinho rsrsrsrs pipoca e da play please https://t.co/NoplgwnE3t,Spider-Man No Way Home (2021),0.64,0.0,0.708,0.292,0.6369
147,25216,392319875.0,12/17/21,@ahtiruos Tom holland even said bring tissues on his Instagram lol,Spider-Man No Way Home (2021),0.42,0.0,0.781,0.219,0.4215
148,30449,1382549815.0,12/17/21,Say hello to my new MCU ranking #SpiderMan #NoWayHome https://t.co/9fTPDBROUm,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
149,22101,1.09e+18,12/20/21,Just saw Zendaya Miss Tom Holland on screen and idk if I can continue living like this,Spider-Man No Way Home (2021),0.13,0.162,0.703,0.135,0.128
150,20891,33418446.0,12/20/21,"Not all of our GEEKS were able to make it to our private No Way Home , but they were there in spirit and made there own experiences elsewhere! #spidermannowayhome #thescificenter @ The Sci Fi Center https://t.co/Y6F91Y11YE",Spider-Man No Way Home (2021),-0.1,0.092,0.853,0.055,-0.1049
151,20820,108779618.0,12/19/21,Thought the special effects were a bit rudimentary in #SpiderManNowWayHome https://t.co/ADkeEotFD1,Spider-Man No Way Home (2021),0.4,0.0,0.769,0.231,0.4019
152,22941,8.48e+17,12/18/21,@PranavSriraman @SpiderMan Spider-Man 3 above Far from Home? TASM ahead of Homecoming? https://t.co/utHYkpueax,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
153,23727,2802011567.0,12/21/21,Spiderman is the greatest super hero of all time,Spider-Man No Way Home (2021),0.91,0.0,0.339,0.661,0.9136
154,26326,840237428.0,12/21/21,"My thoughts, ""Now"" y'all like Andrew Garfield as Spiderman. >#=@>&<�B>7<�B",Spider-Man No Way Home (2021),0.36,0.0,0.815,0.185,0.3612
155,29776,1.1e+18,12/19/21,Join me in my Space! #SpiderMan https://t.co/j0M56lovJe,Spider-Man No Way Home (2021),0.36,0.0,0.707,0.293,0.3595
156,27496,3360625935.0,12/18/21,Ill have you know I watched Spiderman No Way Home and only cried for 30 minutes https://t.co/wVhLhgsD3o,Spider-Man No Way Home (2021),-0.59,0.255,0.745,0.0,-0.5859
157,25435,1642217563.0,12/21/21,Yeah so every single publication that gave No Way Home a 5-star review definitely got a fat check from Disney. Im the biggest spiderman fan I know but that shit was barely even a movie,Spider-Man No Way Home (2021),-0.53,0.173,0.691,0.136,-0.5267
158,22590,4911450391.0,12/18/21,"Ohh ho ho ho 
No words to describe>$>$=%
#SpiderManNoWayHome",Spider-Man No Way Home (2021),-0.3,0.216,0.784,0.0,-0.296
159,20593,99798720.0,12/17/21,"Just a friendly reminder that not everyone was able to watch Spiderman on premiere night soo, lets hold of on the spoilers eh?",Spider-Man No Way Home (2021),0.49,0.0,0.868,0.132,0.4939
160,29037,1.43e+18,12/21/21,"Watching spiderman one on USA @ Torrington, Connecticut https://t.co/8rLcpjsCAh",Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
161,24434,110285572.0,12/18/21,We ran into #framily whilst pre-gaming for #Spiderman. #wefancy #fangirl #marvel #MCU @ Georgetown Waterfront https://t.co/kY0rwqfaAm,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
162,24518,470595721.0,12/20/21,Links first movie! Spiderman no way home! So good! He did so great!! @ AMC Showplace 16 https://t.co/Rb8kExHmPD,Spider-Man No Way Home (2021),0.86,0.085,0.543,0.372,0.8556
163,30201,2941422231.0,12/19/21,I cried 2 times watching Spiderman =-=-=-=-,Spider-Man No Way Home (2021),-0.38,0.394,0.606,0.0,-0.3818
164,21925,9.84e+17,12/23/21,"Here are @the_mikestir final Spider-Month picks!

#spidermannowayhome #enemy #Logan https://t.co/7a2Nu0c8ni",Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
165,30659,205696541.0,12/19/21,Spiderman. Wow >u=w,Spider-Man No Way Home (2021),0.59,0.0,0.345,0.655,0.5859
166,25210,2209914578.0,12/17/21,i still cant get over how amazing #SpiderManNoWayHome was. the crowd reactions. the action. the cinema. i just- i cry. 12/10,Spider-Man No Way Home (2021),0.18,0.135,0.699,0.166,0.1779
167,22509,1.1e+18,12/17/21,SPIDERMAN TIME #NoWayHome https://t.co/fdFuCn1r9u,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
168,26083,309533834.0,12/17/21,Wtf is wrong with my @disneyplus not loading.... I wanna watch Spiderman!!,Spider-Man No Way Home (2021),-0.82,0.454,0.546,0.0,-0.8168
169,23633,1.15e+18,12/19/21,"With great power comes great responsibility"" #SpiderMan",Spider-Man No Way Home (2021),0.85,0.0,0.379,0.621,0.8481
170,24053,8.3e+17,12/18/21,When Tom Holland makes a No Way Home reference to the wooden table that Iron Man walked by in the Delta Limited Edition vol #372847385 that was released regionally in 1956 https://t.co/S4nUiFWX4b,Spider-Man No Way Home (2021),-0.48,0.124,0.876,0.0,-0.4767
171,21857,149201138.0,12/21/21,Seeing #SpiderManNoWayHome again on Wednesday and I literally cannot wait =x,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
172,31234,503770434.0,12/23/21,https://t.co/QmVFBIbi9i Thursday movie. #SpiderManNoWayHome #thursdayvibes,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
173,24690,1.18e+18,12/17/21,#SpiderManNoWayHome was sooooo good i highly recommend watching,Spider-Man No Way Home (2021),0.69,0.0,0.468,0.532,0.6901
174,26446,14852774.0,12/17/21,Saw #SpiderManNoWayHome in theaters today. Monster- Avengers level response from the audience. This movie Is a complete home run for theaters. Definitely feels aligned with Marvel now. If this movie doesnt perform in box office the theater business is really in trouble.,Spider-Man No Way Home (2021),0.37,0.064,0.818,0.118,0.3657
175,28291,19034236.0,12/18/21,Just saw a dang Marvel masterpiece. #SpiderMan,Spider-Man No Way Home (2021),0.78,0.0,0.367,0.633,0.7845
176,20883,581505230.0,12/20/21,Damn. @SpiderManMovie was HEAVY. Loved it tho.,Spider-Man No Way Home (2021),0.3,0.233,0.431,0.336,0.296
177,29055,2669924336.0,12/21/21,"lmaoo, my man was like ""you ever see how zendaya and tom look at eachother in real life? they look like they trynna eat eachother."" and i was like ""well... they are dating"" him: ""oh shit!! fr?!"" =->#",Spider-Man No Way Home (2021),0.63,0.079,0.728,0.193,0.6293
178,24010,36005822.0,12/18/21,"Congratulations to Tom Holland for being the first Spider-Man with a complete trilogy of GREAT movies. 3 for 3. Well done.

Marvel, you didn't have to do me like that on that last post credit scene. I'm glad you did but I was ready. You know what and who I like.",Spider-Man No Way Home (2021),0.95,0.0,0.646,0.354,0.9506
179,23778,1328183246.0,12/23/21,"That man Jaime Foxx was also great=L<�

#SpiderManNowWayHome #SpiderMan",Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
180,28392,1.31e+18,12/20/21,Ok who all seen spiderman now?,Spider-Man No Way Home (2021),0.3,0.0,0.694,0.306,0.296
181,25874,40170068.0,12/20/21,Some new bling for my mic stand thanks to @TrippyWitchTV !! Little Myles Morales Spiderman @squishmallows !! https://t.co/iBgg4nyVHZ,Spider-Man No Way Home (2021),0.62,0.0,0.807,0.193,0.6209
182,22545,23893873.0,12/18/21,13/10 #SpiderManNowWayHome,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
183,21369,1976399485.0,12/22/21,#newcomics #comicbooks #superman #spiderman #batman #cateiman #xmen #fyp #comicbookdat #FFXmasSwitch https://t.co/VjnwFBLGYZ,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
184,24507,304183391.0,12/19/21,I kind of forgot Andrew Garfield was hot,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
185,24315,23066185.0,12/17/21,Spider-Man. Opening night. <�=w=x #spidermannowayhome https://t.co/qk4xD5DL44 https://t.co/z2NqeHLDkc,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
186,31094,19580293.0,12/19/21,"That was my 1st time back to the movie theater in a while & I just cant do it no more. My anxiety was on =� & Yall stink<>, #SpiderManNowWayHome https://t.co/zZ1htDSsMI",Spider-Man No Way Home (2021),-0.02,0.069,0.866,0.065,-0.0233
187,27239,15977633.0,12/23/21,We never got Channing Tatum in a proper musical and by god if we dont get one for Tom Holland&,Spider-Man No Way Home (2021),0.27,0.0,0.896,0.104,0.2732
188,28108,1419463400.0,12/17/21,That second post credit scene for #SpiderManNoWayHome was >/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/>/,Spider-Man No Way Home (2021),0.38,0.0,0.755,0.245,0.3818
189,29923,723224448.0,12/21/21,Once I like someone I really b acting like zendaya omg,Spider-Man No Way Home (2021),0.61,0.0,0.545,0.455,0.6124
190,21994,1859626903.0,12/17/21,bruh nooo waaayyyyy he dies ??? =- #SpiderMan,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
191,24002,166959365.0,12/18/21,Out for dinner before catching the new Spiderman. We we're really hungry so the portion sizes here drew us back in. Can't get enough of that moose! @ Camp Ticonderoga https://t.co/ujXXxgKA3C,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
192,24317,178938775.0,12/17/21,"CAN WE TALK ABOUT THE FILIPINO REPRESENTATION IN #SpiderManNoWayHome @SpiderManMovie as a proud Filipino, that scene at Neds lolas house was perfection!",Spider-Man No Way Home (2021),0.8,0.0,0.728,0.272,0.7959
193,22466,7.12e+17,12/17/21,Watching spiderman was just as fun as watching end game deadass,Spider-Man No Way Home (2021),0.51,0.0,0.752,0.248,0.5106
194,23211,2788489144.0,12/19/21,#106khq #radio #podcast #petoskey #gaylord #michigan #cinema #spidermannowayhome #author #adambray @ 106 Khq https://t.co/t4t0muckO0,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
195,27542,1.47e+18,12/19/21,"people JUST NOW wanting a tasm 3 is going to be drive me to insanity....... ANDREW GARFIELD HAS ALWAYS BEEN THE BEST PETER PARKER, YALL WERE JUST HATING ON HIM FOR NO REASON<<<<",Spider-Man No Way Home (2021),-0.26,0.175,0.702,0.124,-0.2577
196,25684,136344406.0,12/17/21,"#FBF to when the great Stan Lee was at @OracleParkSF to kick off #MarvelNight& No spoilers, but I saw #SpiderMan #NoWayHome yesterday and it was Amazing! https://t.co/spWTtsVk8G",Spider-Man No Way Home (2021),0.81,0.049,0.705,0.246,0.8147
197,30895,1.11e+18,12/17/21,They saying that spider man movie lit might have to check it out #SpiderManNowWayHome,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
198,20185,85711913.0,12/17/21,"@SpiderManMovie was absolutely fantastic! No spoilers from me, so dont worry, but yeah&wow. It was pure. Nostalgia, comedy, action, warmth, depth, repercussions. The movie had magnitude to it. Im out of this earth happy with #SpiderManNoWayHome! #SpiderMan Thank you, everyone. https://t.co/g7RzcI9pFa",Spider-Man No Way Home (2021),0.95,0.068,0.603,0.329,0.9498
199,21620,45494833.0,12/18/21,They treating Tom Holland like Juelz in London,Spider-Man No Way Home (2021),0.36,0.0,0.737,0.263,0.3612
200,25148,3820453581.0,12/17/21,#SpiderMan ready! https://t.co/5eTyi9XEVl,Spider-Man No Way Home (2021),0.42,0.0,0.417,0.583,0.4199
201,26862,1.33e+18,12/17/21,"#SpiderManNoWayHome 
Last night showing https://t.co/pYoetqJZtr",Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
202,29911,33321397.0,12/21/21,"Zendaya looks so beautiful in Closeups on the big screen. Not everyone is made to exist in this space, and she commands it so well.",Spider-Man No Way Home (2021),0.83,0.0,0.748,0.252,0.8286
203,21624,1.4e+18,12/18/21,@AnneGee_ Loved it #SpiderMan,Spider-Man No Way Home (2021),0.6,0.0,0.435,0.565,0.5994
204,23235,118898777.0,12/19/21,Pumped to finally go see #SpiderMan today. Gonna watch it in #4DX 1 not sure if its worth it but well see #SpiderManNowWayHome,Spider-Man No Way Home (2021),-0.01,0.065,0.872,0.063,-0.008
205,27144,8.92e+17,12/20/21,Zendaya - Marie / Malcom & Marie,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
206,29600,57185433.0,12/17/21,"I cried A LOT. 
#SpiderMan #nowayhome 
Is >/>/>/",Spider-Man No Way Home (2021),-0.38,0.342,0.658,0.0,-0.3818
207,22864,18168710.0,12/17/21,"Went to go see #SpiderManNoWayHome last night and Im still thinking about it this morning. What a beautifully-crafted story and movie! Right up there with the Infinity War saga, imo. @Sony @MarvelStudios",Spider-Man No Way Home (2021),-0.64,0.123,0.877,0.0,-0.636
208,22494,274597024.0,12/17/21,Random Friday off. Let's see if it's worth the hype. #SpiderManNoWayHome https://t.co/ZzVHOehC4j,Spider-Man No Way Home (2021),0.23,0.0,0.853,0.147,0.2263
209,22293,410414762.0,12/21/21,When will Andrew Garfield win?,Spider-Man No Way Home (2021),0.59,0.0,0.513,0.487,0.5859
210,26625,9.93e+17,12/18/21,Spider-Man movie with my man later today >p #SpiderManNoWayHome,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
211,25281,40791242.0,12/18/21,Might have to just see #SpiderMan on Monday smh.,Spider-Man No Way Home (2021),-0.32,0.223,0.777,0.0,-0.3182
212,29683,262841011.0,12/18/21,@MikeCrissinger2 Zendaya will always be hot,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
213,23654,8.94e+17,12/19/21,No Way Home was everything and more. #SpiderMan #SpiderManNowWayHome,Spider-Man No Way Home (2021),-0.3,0.216,0.784,0.0,-0.296
214,30537,3321448968.0,12/17/21,Spiderman was amazing. I need to go see it again.,Spider-Man No Way Home (2021),0.59,0.0,0.678,0.322,0.5859
215,29510,25726184.0,12/23/21,i have become obsessed with Andrew Garfield bc of everyone talking about him bc of NWH i would die for him,Spider-Man No Way Home (2021),-0.68,0.248,0.752,0.0,-0.6808
216,25091,36297503.0,12/22/21,#SpiderManNoWayHome fuck =-=-=- yall really came through.,Spider-Man No Way Home (2021),-0.54,0.368,0.632,0.0,-0.5423
217,28106,3382364637.0,12/17/21,#SpiderManNoWayHome was absolutely phenomenal and was everything I hoped for! Truly one of the greatest movies Ive seen to date. The atmosphere of the theater and everything was just absolutely insane! Super emotional and exciting!,Spider-Man No Way Home (2021),0.95,0.06,0.542,0.398,0.9503
218,30045,545676783.0,12/17/21,"#SpiderManNoWayHome was absolutely incredible!! One of those movies I wish I could see again for the first time. @albritton9 might be right, it might be better than #AvengersEndgame =@>-=O<�",Spider-Man No Way Home (2021),0.73,0.0,0.802,0.198,0.7339
219,29465,40719312.0,12/21/21,Whats the over/under that #SpiderMan shows up in the #HawkeyeSeries finale tomorrow?,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
220,22048,1.09e+18,12/19/21,New movie <<� SpidermanNoWayHome https://t.co/z9eYP3mOPD,Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
221,23969,7.18e+17,12/17/21,#SpiderManNowWayHome should get nominated for an Oscar but we all know the academy too scared https://t.co/JUqcdtECg0,Spider-Man No Way Home (2021),-0.59,0.204,0.796,0.0,-0.5927
222,30976,32476610.0,12/18/21,Im watching the amazing spider man with the kids and sophia asked me why does this spider man keep taking off his mask to show hes spider man.. shouldnt even have a mask #SpiderMan =>#= https://t.co/t7thUuGMKV,Spider-Man No Way Home (2021),0.59,0.0,0.899,0.101,0.5859
223,30364,2777997185.0,12/23/21,@communistbug I DONT DISLIKE THE TASM MOVIES BECAUSE OF ANDY I DISLIKE THEM BECAUSE THEYRE SHITTY MOVIES (and also andrews spiderman/peter parker is kinda wack to me but its a whole thing blah blah blah),Spider-Man No Way Home (2021),-0.28,0.16,0.738,0.102,-0.2824
224,20584,14732530.0,12/17/21,"Let the web slinging begin! 
#SpiderMan #NoWayHome #MarvelStudios #Marvel #LasVegas #MCU #PeterParker https://t.co/geJPHtN9X6",Spider-Man No Way Home (2021),0.0,0.0,1.0,0.0,0.0
225,26450,411927486.0,12/17/21,#SpiderManNoWayHome BEST MOVIE EVER.,Spider-Man No Way Home (2021),0.71,0.0,0.378,0.622,0.7125
226,47,66857902.0,12/6/21,"Had front row seats to this amazing cast from Netflixs DONT LOOK UP, & got chosen to ask a question! Adam McKay & then Meryl Streep gave tremendous answers about what gives them hope&Jonah Hill got a great laugh. So surreal to be speaking directly w these absolute icons. https://t.co/u6G0GziOYw",Don’t Look Up (2021),0.93,0.0,0.771,0.229,0.9259
227,4345,1.46e+18,11/24/21,@nrg_sf @OfficialSambuca @church_gaga @ladygaga @Madonna @MadonnaIllumin1 @george_clinton @eltonofficial @ChurchGaga @Madonnaillunina @HarryAndMeghan @Playboy_MAG @yokoono When @britneyspears soul cried out to me I felt every bit of pain that she went through I never experienced anything like that v she is the most. Sacred godchild to me after Lady Gaga Katy Perry she'll be the next to hit number one v one h@OutpostStudios,House of Gucci (2021),-0.77,0.129,0.851,0.021,-0.7724
228,4655,1.36e+18,11/24/21,watchin house of gucci tn,House of Gucci (2021),0.0,0.0,1.0,0.0,0.0
229,4661,1.23e+18,11/24/21,#HouseOfGucci is kind of a mess but I still loved it because of #AdamDriver and #LadyGaga Phaedra's Adventures: House of Gucci https://t.co/H8nzW9Q9DR,House of Gucci (2021),0.82,0.069,0.622,0.309,0.8202
230,4782,26881131.0,11/28/21,okay i guess my adhd ass really liked house of gucci bc not once did i realize how long it was. mf was captivated,House of Gucci (2021),0.48,0.12,0.619,0.261,0.4754
231,4369,2610695864.0,11/27/21,House of Gucci prob was like a 6 or 7 out of 10. They really couldve threw it on HBOMax,House of Gucci (2021),0.36,0.0,0.865,0.135,0.3612
232,5334,1.45e+18,11/27/21,lady gaga valid =O,House of Gucci (2021),0.0,0.0,1.0,0.0,0.0
233,5347,2202363805.0,11/24/21,HOUSE OF GUCCI,House of Gucci (2021),0.0,0.0,1.0,0.0,0.0
234,4317,2610695864.0,11/27/21,Havent heard anyone say anything about House of Gucci. I might see it tonight,House of Gucci (2021),0.0,0.0,1.0,0.0,0.0
